时间,车流量,温度,湿度,气压,道路拥堵指数,车速(m/s)
2023/4/9 15:30,1836,19.50789876,45.99391293,100.2524201,0.56816279,9
2023/4/9 15:45,2333,16.08074925,44.82489743,101.6519203,0.635188412,9
2023/4/9 16:00,2783,12.68825297,48.65490821,101.4187658,0.39745396,9
2023/4/9 16:15,3175,15.26548375,41.26177654,101.5239461,0.569306425,9
2023/4/9 16:30,3201,3.929010266,57.36798203,101.9508003,0.643740712,10
2023/4/9 16:45,1655,19.61293595,42.66970651,100.9096071,0.317934655,9
2023/4/9 17:00,1977,9.394750399,49.160559,100.8905351,0.522851582,9
2023/4/9 17:15,2927,20.14270639,40.70097482,101.6627179,0.578450899,9
2023/4/9 17:30,3381,16.72933414,36.26273142,102.0998531,0.499003704,10
2023/4/9 17:45,3247,17.19190993,54.04887985,101.7645851,0.606516019,9
2023/4/9 18:00,2522,21.26057603,44.85377802,100.6940094,0.75492554,9
2023/4/9 18:15,2788,10.60609542,45.50257659,101.5850549,0.502718182,9
2023/4/9 18:30,2123,5.043305961,44.0880567,100.9790602,0.500822095,9
2023/4/9 18:45,3273,13.81407475,52.20787365,101.970332,0.476405835,9
2023/4/9 19:00,3406,11.16996932,39.62614776,100.9114219,0.474375988,9
2023/4/9 19:15,3120,19.42068634,47.54086991,101.4477875,0.402280683,9
2023/4/9 19:30,1564,20.25207965,52.48977241,102.0886037,0.513677488,9
2023/4/9 19:45,1527,11.32216016,50.28501312,101.844456,0.42852571,9
2023/4/9 20:00,3305,8.269205561,64.43390177,101.1457492,0.60622048,9
2023/4/9 20:15,2723,19.82212074,51.80644979,100.4053932,0.462427107,9
2023/4/9 20:30,2942,13.74928877,59.3320956,100.8935038,0.584213488,9
2023/4/9 20:45,3140,18.74168968,45.45760776,101.2022838,0.504378503,9
2023/4/9 21:00,1728,7.956331934,53.06068904,100.3222486,0.522493229,8
2023/4/9 21:15,1511,16.5313872,40.28627717,100.9151838,0.457061889,8
2023/4/9 21:30,1649,9.04452941,65.95429252,100.9799649,0.433638773,8
2023/4/9 21:45,2536,12.42075706,55.88278351,100.2965997,0.502409712,8
2023/4/9 22:00,3456,12.75582727,51.38017986,101.2292203,0.688710724,9
2023/4/9 22:15,3449,10.626595,47.25257908,101.0047275,0.564101338,9
2023/4/9 22:30,1824,14.90926303,42.16356979,101.2010827,0.404441863,9
2023/4/9 22:45,2270,19.18335137,46.50933778,101.7667838,0.34162519,10
2023/4/9 23:00,3030,3.252323759,44.51049467,101.3522174,0.493156615,10
2023/4/9 23:15,3013,14.95006616,43.76684792,101.0469103,0.703260232,10
2023/4/9 23:30,2304,10.64499061,60.39544062,99.85387314,0.664990895,10
2023/4/9 23:45,3251,22.8462017,51.68616193,101.9065234,0.456702743,10
2023/4/10 0:00,2190,16.50077548,40.5256625,101.4068322,0.33428163,10
2023/4/10 0:15,1668,18.03315383,45.52005278,101.8098155,0.350564551,10
2023/4/10 0:30,3304,10.34542897,57.93118662,100.9124306,0.583707385,10
2023/4/10 0:45,3483,13.07153393,44.48375681,100.6812362,0.564388648,10
2023/4/10 1:00,1651,13.36713917,60.58933465,101.3880948,0.551059715,9
2023/4/10 1:15,1811,24.03370715,51.17376132,101.5232718,0.405112903,8
2023/4/10 1:30,3476,13.28447161,62.63943267,101.3585287,0.431047171,8
2023/4/10 1:45,2327,12.73456442,54.7344801,101.6894976,0.32733327,8
2023/4/10 2:00,2098,17.9870158,29.87855687,101.4875595,0.563603572,7
2023/4/10 2:15,3257,12.53305332,48.79603669,102.1489404,0.530807487,8
2023/4/10 2:30,1828,7.792630293,46.61495209,101.3744514,0.494635175,9
2023/4/10 2:45,2410,15.48329957,57.87149344,100.9373969,0.635088999,8
2023/4/10 3:00,2321,12.80801498,62.88427582,101.1003554,0.625546758,8
2023/4/10 3:15,2747,14.35237454,55.11592938,100.9691853,0.424512577,8
2023/4/10 3:30,3325,12.17617486,23.86812627,100.7189355,0.631119545,8
2023/4/10 3:45,3433,10.43417409,51.11672232,101.6030238,0.635236931,7
2023/4/10 4:00,1835,12.34968941,36.72333395,101.7471089,0.504321031,7
2023/4/10 4:15,1981,19.01282758,52.28773157,101.7672881,0.46564603,7
2023/4/10 4:30,2637,10.66300889,41.09359774,101.6952099,0.476793891,8
2023/4/10 4:45,3065,13.59661371,41.83055095,102.5353196,0.465176082,15
2023/4/10 5:00,2046,15.84059809,65.58087662,101.7003107,0.624135936,14
2023/4/10 5:15,2621,10.08644375,47.08205593,101.0907017,0.533446343,12
2023/4/10 5:30,2352,10.32883261,44.61500091,101.6632332,0.578239988,12
2023/4/10 5:45,2815,17.85841327,52.64945568,101.8425189,0.516885568,11
2023/4/10 6:00,1915,19.94319431,57.49145171,100.9799673,0.551080518,10
2023/4/10 6:15,2217,25.94276675,56.92086466,101.0665671,0.469443861,10
2023/4/10 6:30,2619,14.16188849,38.98126284,101.4427665,0.530352393,9
2023/4/10 6:45,2230,21.45385402,57.19961747,101.1203878,0.447263342,8
2023/4/10 7:00,2840,16.60994126,34.57897948,101.5513015,0.415294444,8
2023/4/10 7:15,1831,17.49511581,33.86342951,101.5212316,0.662042696,7
2023/4/10 7:30,2965,19.77947175,67.94228091,102.2401291,0.213246487,10
2023/4/10 7:45,3217,17.29558657,57.20690142,101.8924823,0.433253421,10
2023/4/10 8:00,1689,15.09966314,47.44986834,102.2387283,0.608348145,7
2023/4/10 8:15,1606,11.40032724,45.10915068,101.3523802,0.666747617,6
2023/4/10 8:30,1525,16.90608339,61.15592448,102.3937733,0.54264222,6
2023/4/10 8:45,3449,18.90762753,41.91182378,101.6599929,0.450730625,6
2023/4/10 9:00,2375,8.504524947,72.97107934,101.5396826,0.363759817,6
2023/4/10 9:15,2066,12.95282357,64.27476071,100.9049143,0.529436749,6
2023/4/10 9:30,2495,17.45564729,67.33982026,100.9238845,0.453644392,6
2023/4/10 9:45,3474,12.61640269,41.61093807,101.1403073,0.478333806,6
2023/4/10 10:00,2794,15.08926695,40.17190799,101.620127,0.569014318,7
2023/4/10 10:15,2448,15.06817561,57.1297445,101.050231,0.489938923,7
2023/4/10 10:30,2366,9.673457258,39.15254677,100.3091935,0.635919623,7
2023/4/10 10:45,3380,10.03463079,64.85910954,101.4623238,0.532491238,7
2023/4/10 11:00,2305,17.12497741,49.20899223,101.9928316,0.471054607,6
2023/4/10 11:15,1550,15.06429419,54.12206863,101.3840925,0.653440508,6
2023/4/10 11:30,2474,18.74150022,50.67147647,100.3932564,0.502966598,6
2023/4/10 11:45,2750,20.09380387,35.56891753,101.4267022,0.498206427,6
2023/4/10 12:00,2168,17.89219478,61.65290192,100.5652545,0.523644553,6
2023/4/10 12:15,2556,14.34841839,69.92516073,100.4962933,0.441527572,6
2023/4/10 12:30,2915,13.23812741,55.25999723,101.6189553,0.690570965,6
2023/4/10 12:45,1606,10.6763766,42.13547707,101.2374963,0.63218209,6
2023/4/10 13:00,3032,10.79798288,50.39660633,100.1947524,0.534628738,6
2023/4/10 13:15,1585,11.27434341,46.46156619,102.288436,0.513493213,7
2023/4/10 13:30,3174,23.16350176,64.53779064,100.8662958,0.56686717,7
2023/4/10 13:45,2639,15.34847917,69.42788615,100.1306841,0.497663303,7
2023/4/10 14:00,3310,9.111839359,61.3715701,101.0230942,0.517382709,8
2023/4/10 14:15,3105,20.96823217,53.49284058,101.1111632,0.59816305,7
2023/4/10 14:30,1594,16.58151796,37.11222959,101.9405955,0.41537616,8
2023/4/10 14:45,2788,8.413217548,45.71344048,100.8865776,0.622359944,8
2023/4/10 15:00,1554,10.5437902,49.01768811,101.9440516,0.390520422,8
2023/4/10 15:15,1742,14.86074304,57.11276267,101.0475289,0.336846453,8
2023/4/10 15:30,2746,9.660599916,43.21091183,101.165588,0.438393063,8
2023/4/10 15:45,2317,11.55993623,46.41474587,101.558749,0.502239645,8
2023/4/10 16:00,1715,8.817239933,35.37984028,101.2550339,0.465902749,7
2023/4/10 16:15,2939,13.78193559,54.20994563,101.08892,0.485323437,7
2023/4/10 16:30,3109,21.51101823,33.181082,101.2294072,0.586718482,22
2023/4/10 16:45,3224,23.76299901,52.64929423,100.7970419,0.430674236,22
2023/4/10 17:00,2690,17.29336282,60.55311148,102.2182379,0.328784535,22
2023/4/10 17:15,1822,5.438513088,47.51977741,101.3508444,0.58261296,22
2023/4/10 17:30,3492,20.32307828,63.1310702,101.2007564,0.5798417,23
2023/4/10 17:45,1527,11.27551565,55.25084082,101.6669685,0.606332714,21
2023/4/10 18:00,2954,7.04613623,70.0459227,101.5067651,0.512392299,20
2023/4/10 18:15,2958,12.79375443,42.08289934,101.7570885,0.322269899,21
2023/4/10 18:30,2799,4.253038296,58.14951637,101.7530806,0.401561508,21
2023/4/10 18:45,2320,17.33265406,62.75103729,100.8692063,0.569360024,23
2023/4/10 19:00,1531,7.835284294,44.58588257,101.1533933,0.415044946,22
2023/4/10 19:15,2069,10.77659297,61.82947613,100.8430201,0.579430229,20
2023/4/10 19:30,2624,13.97742211,46.69848527,101.5808918,0.48855788,20
2023/4/10 19:45,2725,4.87071597,49.72867248,101.1075787,0.384092802,20
2023/4/10 20:00,2858,5.847548369,47.16305985,100.94133,0.471503388,19
2023/4/10 20:15,2298,28.51905256,53.94883582,100.7166886,0.251761201,19
2023/4/10 20:30,3012,23.40264213,46.17219803,102.1993499,0.527035851,18
2023/4/10 20:45,1834,9.059907392,40.91717531,101.119914,0.353643137,18
2023/4/10 21:00,2868,16.59261727,59.73805613,100.685465,0.342745296,18
2023/4/10 21:15,3084,14.2864422,54.70642401,101.311988,0.520555143,18
2023/4/10 21:30,3395,9.917837851,37.88572812,100.0384771,0.454034165,17
2023/4/10 21:45,2252,11.47997159,54.79171909,100.8678742,0.453503548,17
2023/4/10 22:00,2963,24.4039451,58.33636671,101.0915109,0.490327321,17
2023/4/10 22:15,1506,21.30241611,45.29730968,102.0369301,0.396891047,17
2023/4/10 22:30,2249,16.4852514,53.01948444,101.3923942,0.47833536,17
2023/4/10 22:45,2584,8.223194567,71.11818604,101.2799683,0.512436835,17
2023/4/10 23:00,1578,4.287939088,43.10468951,101.8467859,0.583545149,17
2023/4/10 23:15,2066,15.10563779,43.45848273,101.4911714,0.525667519,17
2023/4/10 23:30,2048,18.16223288,56.66277987,100.8255849,0.303344458,17
2023/4/10 23:45,3431,10.25515964,46.01628002,100.9570165,0.435688933,18
2023/4/11 0:00,2744,10.76301972,36.51194303,101.6069508,0.526083317,18
2023/4/11 0:15,2608,9.407917998,50.74322607,100.3357005,0.416934901,17
2023/4/11 0:30,3107,15.68498163,23.20239994,100.7697173,0.641884408,17
2023/4/11 0:45,2160,16.46118091,43.00402002,100.3468707,0.548033891,17
2023/4/11 1:00,3188,7.475054947,47.30463415,101.705388,0.43329015,17
2023/4/11 1:15,2939,19.79306527,46.80526462,101.3527072,0.514179157,17
2023/4/11 1:30,1803,17.29470364,44.74221602,100.8115076,0.235897361,17
2023/4/11 1:45,3212,16.56688226,46.37360404,101.1611432,0.538599302,17
2023/4/11 2:00,3055,12.94209276,47.49500938,101.9028793,0.538274101,17
2023/4/11 2:15,3414,12.31842209,52.26921406,100.7650379,0.522658335,16
2023/4/11 2:30,2853,21.5733656,58.09915231,100.9234803,0.455739037,16
2023/4/11 2:45,2905,9.016712918,28.55541895,102.4539649,0.555742299,16
2023/4/11 3:00,2889,21.94421395,51.94116533,100.8124539,0.538066453,17
2023/4/11 3:15,3114,18.50614261,60.08639791,101.2090538,0.490008353,18
2023/4/11 3:30,3130,15.5105519,72.34179811,102.0167534,0.679243751,19
2023/4/11 3:45,1521,21.69902284,65.77248435,101.0693519,0.477987184,19
2023/4/11 4:00,2247,11.28812513,64.92767573,100.7771252,0.409563781,18
2023/4/11 4:15,3215,20.06436162,59.90000037,101.7071481,0.493508849,20
2023/4/11 4:30,3203,17.03380686,53.54659821,101.5929478,0.470612064,20
2023/4/11 4:45,3333,13.83030544,41.00797381,101.6774913,0.461977367,20
2023/4/11 5:00,2300,7.990250209,49.40497379,101.5368461,0.598550919,20
2023/4/11 5:15,3422,16.25736336,56.53852728,100.8957271,0.35060374,20
2023/4/11 5:30,3330,7.415182025,47.98682776,101.8600627,0.523155689,19
2023/4/11 5:45,1954,10.14224911,63.3386511,100.4418594,0.521554074,19
2023/4/11 6:00,2135,12.59932006,53.45224424,100.5808197,0.479257617,18
2023/4/11 6:15,1774,12.19367644,66.48471668,101.6299134,0.469190319,18
2023/4/11 6:30,3474,18.41048867,57.15075538,101.8765155,0.535484394,17
2023/4/11 6:45,1668,21.33835403,55.81804243,101.8649672,0.55490376,18
2023/4/11 7:00,2168,12.31508011,35.88597298,101.514928,0.41166094,19
2023/4/11 7:15,1744,20.39191403,49.42084409,101.310611,0.542623724,19
2023/4/11 7:30,1722,17.66804955,62.52896478,101.4128849,0.496971908,19
2023/4/11 7:45,2797,17.11771906,49.01887531,101.8212102,0.520629924,19
2023/4/11 8:00,3225,15.54365912,55.67575133,102.3325488,0.471815346,19
2023/4/11 8:15,2557,6.954284152,45.29366523,101.9253225,0.588683289,19
2023/4/11 8:30,3439,13.97342731,34.12774973,101.4884499,0.180582868,19
2023/4/11 8:45,2589,16.07641175,64.28693306,100.4000472,0.481520598,18
2023/4/11 9:00,2194,16.12519357,24.2691051,101.0224208,0.374367833,18
2023/4/11 9:15,2108,12.39912617,31.18080319,101.9631898,0.693776681,18
2023/4/11 9:30,2360,13.35748712,45.16893115,100.5790045,0.392276597,18
2023/4/11 9:45,3196,27.77443717,44.91668896,102.3120216,0.413431581,18
2023/4/11 10:00,3270,17.17616672,40.0906212,101.3355097,0.732563623,18
2023/4/11 10:15,3180,8.882912319,43.91740305,101.0976135,0.436656575,18
2023/4/11 10:30,2843,9.601741835,55.26707842,100.572368,0.617279681,18
2023/4/11 10:45,2783,25.00877062,56.40229759,100.7306473,0.556678897,18
2023/4/11 11:00,2151,16.15421086,49.13868459,101.0250172,0.622288324,18
2023/4/11 11:15,2351,11.73839818,41.908831,100.8602555,0.433698367,18
2023/4/11 11:30,1518,15.08734409,51.2178212,101.124287,0.4223745,18
2023/4/11 11:45,2016,26.44033909,54.18524429,101.4509469,0.557518178,17
2023/4/11 12:00,3446,14.73892208,55.4706742,101.0162179,0.652712467,17
2023/4/11 12:15,2008,12.15962176,48.6609375,101.5762917,0.419170918,18
2023/4/11 12:30,3194,8.921098519,46.41844768,101.7158377,0.489041089,18
2023/4/11 12:45,2462,18.99324417,60.04224444,101.6697396,0.501357687,18
2023/4/11 13:00,2414,24.44516073,34.45787958,100.6835377,0.426145828,17
2023/4/11 13:15,2154,21.7649689,55.07622089,102.4107946,0.410377187,17
2023/4/11 13:30,1554,11.81927589,40.39288843,100.7381307,0.315871249,17
2023/4/11 13:45,2443,24.62398821,41.33784416,101.8178278,0.686446511,17
2023/4/11 14:00,2241,11.32492227,34.25119065,101.380493,0.496350193,17
2023/4/11 14:15,2233,27.57068232,54.02707981,101.2318981,0.587025666,18
2023/4/11 14:30,2871,14.11645741,40.17571476,100.6932967,0.547230484,17
2023/4/11 14:45,1690,13.7474256,54.34966431,102.1407837,0.457671189,17
2023/4/11 15:00,2920,13.38659334,65.7100018,102.5522381,0.487317191,17
2023/4/11 15:15,2742,17.98226784,60.30385207,100.7947725,0.541555111,18
2023/4/11 15:30,2346,10.42887842,47.07633701,101.6427054,0.4153649,17
2023/4/11 15:45,2632,18.39314743,44.50541505,101.3069827,0.462729346,17
2023/4/11 16:00,2501,22.5925257,52.37843296,101.3886393,0.295438465,17
2023/4/11 16:15,1529,8.073678507,39.73682707,101.3944375,0.563511744,17
2023/4/11 16:30,1559,19.87048082,38.56938393,101.7594408,0.331420891,17
2023/4/11 16:45,2463,11.35144896,72.78997344,101.949254,0.73826624,17
2023/4/11 17:00,2047,20.33189624,52.97679014,100.5810929,0.491770533,17
2023/4/11 17:15,1726,16.51631948,50.77963146,100.9062977,0.617621748,17
2023/4/11 17:30,1876,12.96200206,46.23836204,101.9770932,0.491230491,17
2023/4/11 17:45,2948,6.323471577,50.79450498,100.7499783,0.447340733,17
2023/4/11 18:00,1632,14.57799044,49.87425679,101.3394104,0.41118249,17
2023/4/11 18:15,1992,13.44920574,64.96322147,101.8807919,0.548441437,17
2023/4/11 18:30,2842,25.17171825,53.74481771,101.201177,0.64057597,17
2023/4/11 18:45,2910,11.50619756,54.05580633,101.0486437,0.483677177,17
2023/4/11 19:00,3207,18.59035669,30.54052771,101.7514575,0.642560934,17
2023/4/11 19:15,2854,14.6251157,56.4074092,102.1881123,0.462139013,17
2023/4/11 19:30,3024,11.77728075,36.2310439,101.376562,0.439622612,17
2023/4/11 19:45,1710,12.19525136,56.90452127,101.2341197,0.745065794,17
2023/4/11 20:00,1607,17.81711026,43.4101511,100.6195285,0.560414305,17
2023/4/11 20:15,1548,10.3494238,59.01532908,101.2278284,0.376314646,17
2023/4/11 20:30,2276,9.134999807,48.30400342,101.5344578,0.590202159,17
2023/4/11 20:45,2036,22.29825789,41.45268898,101.2543259,0.537213364,17
2023/4/11 21:00,3273,7.425734554,56.36641188,100.8046156,0.558281953,17
2023/4/11 21:15,1783,22.2823059,50.72985402,99.90047736,0.568974434,17
2023/4/11 21:30,2669,18.38024283,33.59141464,102.5059604,0.632292969,17
2023/4/11 21:45,3244,16.71157977,51.06997954,101.8189594,0.644186365,17
2023/4/11 22:00,2006,12.49314986,34.84875651,100.4300597,0.422332838,17
2023/4/11 22:15,3480,15.53406779,41.84633802,100.3317165,0.298022774,18
2023/4/11 22:30,1653,19.5364746,36.46855288,101.3640688,0.51578358,15
2023/4/11 22:45,1847,12.87526695,57.51795842,101.4408201,0.417245095,15
2023/4/11 23:00,2010,20.80615232,63.70140753,101.8924975,0.412149962,15
2023/4/11 23:15,2801,13.46371521,61.98871271,101.6907984,0.584951985,15
2023/4/11 23:30,1546,22.35621082,49.18820399,101.7569461,0.490966098,15
2023/4/11 23:45,3125,12.8105964,46.84179805,101.7004355,0.595940718,15
2023/4/12 0:00,3392,16.05149671,45.49037794,101.1366851,0.597147489,15
2023/4/12 0:15,2156,18.01905105,33.68072074,101.7003783,0.514965174,14
2023/4/12 0:30,2280,9.263651926,49.69321929,101.8426251,0.33714682,14
2023/4/12 0:45,1553,15.63274001,62.84252359,100.6445851,0.449007173,14
2023/4/12 1:00,2252,13.74088,66.17329301,100.5988596,0.459406677,15
2023/4/12 1:15,2917,13.2356777,68.01104956,101.9987554,0.344800736,15
2023/4/12 1:30,2807,13.10347245,57.06835213,101.1864587,0.452732515,15
2023/4/12 1:45,1515,16.37980855,40.92531616,100.3279531,0.66453844,14
2023/4/12 2:00,2168,7.856276307,31.81486919,102.2805407,0.422042079,14
2023/4/12 2:15,3151,11.65532066,41.20742171,100.8520958,0.509667023,15
2023/4/12 2:30,3150,15.15875283,37.83257936,101.559868,0.661461849,17
2023/4/12 2:45,2794,17.52092416,50.0115393,101.98434,0.49965327,16
2023/4/12 3:00,2864,15.61187248,57.67477525,101.8077491,0.526576507,16
2023/4/12 3:15,3230,10.17068147,60.45580181,101.2837301,0.402671561,16
2023/4/12 3:30,2224,17.0614885,55.81765514,102.30333,0.584514934,16
2023/4/12 3:45,3478,11.57099659,36.43350722,101.1118131,0.504988061,17
2023/4/12 4:00,3145,12.75869367,55.61954151,102.1720309,0.515009011,17
2023/4/12 4:15,1846,14.363475,64.07522708,100.4653313,0.655034764,17
2023/4/12 4:30,2755,6.623733294,38.53165265,101.0057002,0.558197446,18
2023/4/12 4:45,2873,15.91880866,62.28142891,101.6238496,0.575173022,20
2023/4/12 5:00,2808,15.98031388,52.82406457,101.4524355,0.340957767,20
2023/4/12 5:15,1521,9.003003448,59.16414914,101.0962886,0.543510183,18
2023/4/12 5:30,3191,13.15061605,34.36289089,100.6198271,0.558914693,18
2023/4/12 5:45,2430,16.45070281,57.99337596,101.1076854,0.540456891,20
2023/4/12 6:00,1539,12.87071438,63.13351444,101.2914109,0.402617495,20
2023/4/12 6:15,2981,18.51108779,70.16554499,99.81929948,0.451474071,20
2023/4/12 6:30,2124,14.12666636,47.96754855,100.8534909,0.585998915,20
2023/4/12 6:45,2196,16.57593271,44.24180737,101.4520236,0.388110587,21
2023/4/12 7:00,2496,19.23590107,50.65633516,101.4551239,0.441479077,20
2023/4/12 7:15,2424,21.00531017,54.01902396,101.167787,0.499011683,8
2023/4/12 7:30,2600,13.30927197,42.91493095,101.8716638,0.479983259,8
2023/4/12 7:45,2970,16.56071192,47.44866453,100.8323335,0.439392172,8
2023/4/12 8:00,1552,18.29936935,50.8138215,101.1849799,0.332285842,8
2023/4/12 8:15,3045,9.611309787,39.46839268,101.6998004,0.437668053,8
2023/4/12 8:30,1520,9.803980043,43.27715686,101.307537,0.58774506,8
2023/4/12 8:45,3129,5.145968063,54.98386985,100.9429746,0.508381895,8
2023/4/12 9:00,2086,18.94739497,48.09272404,101.3158994,0.524101095,8
2023/4/12 9:15,2680,13.21152611,45.3888599,101.1762977,0.460169263,8
2023/4/12 9:30,2968,23.85129772,48.59823114,100.7267262,0.527255651,8
2023/4/12 9:45,2368,15.61139137,55.86429274,100.8746434,0.423586355,8
2023/4/12 10:00,2491,14.72364816,60.1719688,101.2689422,0.632309641,8
2023/4/12 10:15,2153,20.73596363,49.46845507,101.3798553,0.61565033,8
2023/4/12 10:30,3410,12.68495216,75.83760452,100.5933721,0.573730007,8
2023/4/12 10:45,2436,21.15473887,61.91088021,101.2233071,0.700748519,7
2023/4/12 11:00,2249,19.93836947,62.37787114,101.6388272,0.42099164,7
2023/4/12 11:15,2528,12.30248237,55.94645022,100.5143969,0.328711543,7
2023/4/12 11:30,2605,22.32788673,49.66269464,102.123689,0.573739982,7
2023/4/12 11:45,2288,19.678277,57.38794823,101.2337096,0.499740332,6
2023/4/12 12:00,2429,15.50534219,46.97408631,101.0899899,0.270453265,6
2023/4/12 12:15,2124,22.07215094,49.74433143,101.4393157,0.54051506,6
2023/4/12 12:30,2249,9.506687705,46.69437599,100.9209149,0.436413766,6
2023/4/12 12:45,1886,18.55151321,51.53475214,100.6088722,0.62769877,6
2023/4/12 13:00,1978,17.63920762,60.74614607,101.3555569,0.605023276,6
2023/4/12 13:15,2119,16.9178734,45.98539649,101.8922517,0.684998359,6
2023/4/12 13:30,2109,22.65261217,38.72886396,101.1298456,0.500593239,5
2023/4/12 13:45,1976,13.76808246,47.41014175,101.353787,0.583372708,5
2023/4/12 14:00,2165,5.968090542,47.3633898,100.6710708,0.320316708,5
2023/4/12 14:15,2726,7.607348275,41.37712843,101.5719595,0.631873613,5
2023/4/12 14:30,2181,14.77992206,44.62580258,101.4361923,0.423133345,6
2023/4/12 14:45,2100,13.18946739,47.2354069,100.619582,0.64151759,6
2023/4/12 15:00,1937,13.52130322,63.71427221,101.5548524,0.475698852,6
2023/4/12 15:15,2490,15.67060858,49.28064784,101.569778,0.536262598,6
2023/4/12 15:30,2642,21.3563687,37.07615255,101.6564495,0.38119294,6
2023/4/12 15:45,2231,20.04287859,57.43669182,101.4761854,0.508307743,6
2023/4/12 16:00,2602,18.79150961,41.18857938,102.9445986,0.240294867,6
